DATE,ITUB3,ITUB4,BBDC4,IBOV,IBX50
11/27/2009,14.54,18.94,13.32,67082.15,9475.88
11/30/2009,14.43,19.04,13.57,67044.44,9463.52
12/1/2009,14.76,19.75,13.83,68408.4,9672.77
12/2/2009,14.93,19.97,13.86,68614.79,9684.23
12/3/2009,14.91,19.75,13.89,68314.82,9630.87
12/4/2009,14.84,19.72,13.86,67603.52,9526.98
12/7/2009,15.03,20.1,14.34,68512.19,9643.55
12/8/2009,15,20,14.27,67728.51,9525.36
12/9/2009,14.86,19.99,14.27,68011.99,9560.65
12/10/2009,15,20.09,14.43,68728.29,9641.61
12/11/2009,15.05,20.07,14.5,69267.47,9697.25
12/14/2009,14.96,19.96,14.39,69349.4,9697.44
12/15/2009,15,20.13,14.41,69310.81,9707.86
12/16/2009,15.05,19.87,14.04,68622.4,9617.55
12/17/2009,14.56,19.33,13.7,67067.96,9402.02
12/18/2009,14.57,19.31,13.57,66794.21,9361.74
12/21/2009,14.57,19.14,13.56,65925.19,9231.21
12/22/2009,14.57,19.16,13.67,67417.93,9412.9
12/23/2009,14.33,19,13.56,67588.86,9428.54
12/28/2009,14.35,19.02,13.61,67901.7,9467.4
12/29/2009,14.57,19.38,13.71,68296.04,9536.22
12/30/2009,14.47,19.42,13.74,68588.41,9562.81
1/4/2010,15.08,20.23,14.24,70045.08,9783.58
1/5/2010,15.1,20.36,14.16,70239.82,9801.38
1/6/2010,15.1,20.19,14.05,70729.34,9860.49
1/7/2010,14.95,19.98,14.01,70451.12,9825.61
1/8/2010,14.78,19.68,14,70262.7,9796.49
1/11/2010,14.57,19.51,14.01,70433.49,9806.88
1/12/2010,14.71,19.32,14.05,70075.78,9759.74
1/13/2010,14.71,19.38,14.13,70385.47,9801.29
1/14/2010,14.44,19.12,13.83,69801.42,9712.7
1/15/2010,14.52,18.79,13.63,68978.3,9610.61
1/18/2010,14.52,18.96,13.75,69400.93,9706.88
1/19/2010,14.47,18.91,13.87,69908.59,9766.57
1/20/2010,14.08,18.41,13.55,68200.07,9522.33
1/21/2010,13.74,18.07,13.2,66270.14,9259.23
1/22/2010,14,18.28,13.2,66220.04,9264.2
1/26/2010,13.96,18.33,13.27,65523.73,9159.31
1/27/2010,13.91,18.06,12.98,65069.79,9088.54
1/28/2010,14.03,18.6,13.2,65587.81,9193.5
1/29/2010,14.13,18.22,13.02,65401.77,9135.62
2/1/2010,14.28,18.57,13.24,66571.74,9286.41
2/2/2010,14.43,18.82,13.45,67163.21,9353.54
2/3/2010,14.27,18.74,13.36,67108.56,9349.82
2/4/2010,14.16,18.01,12.97,63934.01,8917.01
2/5/2010,13.82,17.56,12.49,62762.7,8746.21
2/8/2010,13.53,17.5,12.47,63153.09,8779.68
2/9/2010,13.99,18.29,12.89,64718.17,8995.14
2/10/2010,14.09,18.39,13.05,65051.42,9052.75
2/11/2010,13.94,18.71,13.15,66128.94,9204.8
2/12/2010,14.23,18.71,13.15,65854.97,9180.24
2/17/2010,14.56,19.11,13.52,67284.57,9374.96
2/18/2010,14.57,19.17,13.44,67836.08,9451.83
2/19/2010,14.54,18.87,13.31,67597.43,9399.78
2/22/2010,14.26,18.67,13.17,67184.16,9337.4
2/23/2010,13.92,18.35,12.9,66108.33,9184.76
2/24/2010,13.9,18.15,12.85,65794.77,9150.48
2/25/2010,13.92,18.15,12.83,66121.04,9190.31
2/26/2010,14.22,18.6,12.96,66503.27,9253.32
3/1/2010,14.23,18.64,13.1,67227.93,9345.92
3/2/2010,14.34,18.94,13.26,67779.16,9429.82
3/3/2010,14.5,18.94,13.24,67641.34,9428.81
3/4/2010,14.52,18.92,13.26,67814.71,9441.21
3/5/2010,14.62,19.02,13.3,68846.5,9589.35
3/8/2010,14.52,19.01,13.17,68575.47,9559.85
3/9/2010,14.62,19.24,13.26,69576.38,9692.53
3/10/2010,14.67,19.32,13.31,69979.28,9740.15
3/11/2010,14.67,19.37,13.38,69884.61,9730.77
3/12/2010,14.57,19.06,13.24,69341.38,9663.23
3/15/2010,14.64,19.18,13.21,69023.75,9631.29
3/16/2010,14.65,19.3,13.33,69942.21,9758.37
3/17/2010,14.57,19.12,13.21,69723.24,9724.62
3/18/2010,14.47,18.97,13.2,69697.33,9696.39
3/19/2010,14.4,18.89,13.11,68828.98,9573.61
3/22/2010,14.54,19.17,13.15,69041.73,9620.61
3/23/2010,14.52,19.01,12.95,69386.72,9648.92
3/24/2010,14.19,18.61,12.81,68913.4,9600.01
3/25/2010,14.37,18.83,12.99,68441.66,9537.82
3/26/2010,14.52,19.17,13.07,68682.66,9572.22
3/29/2010,14.71,19.46,13.32,69939.12,9726.23
3/30/2010,14.72,19.66,13.43,69959.58,9743.56
3/31/2010,14.86,19.88,13.65,70371.54,9805.65
4/1/2010,15.02,19.99,13.81,71136.34,9906.07
4/5/2010,15.11,20.12,13.8,71289.68,9932.27
4/6/2010,15.02,19.87,13.63,71095.65,9908.61
4/7/2010,14.94,19.69,13.64,70792.94,9876.13
4/8/2010,15.22,20.39,14.07,71784.78,10021.52
4/9/2010,15.32,20.45,14.05,71417.27,9979.55
4/12/2010,15.22,20.17,13.87,70614.36,9848.92
4/13/2010,15.27,20.11,13.74,70792.4,9858.92
4/14/2010,15.31,20.22,13.78,71034.85,9902
4/15/2010,15.24,20.19,13.6,70524.35,9831.26
4/16/2010,14.77,19.56,13.32,69421.35,9662.32
4/19/2010,14.62,19.33,13.2,69097.58,9632.25
4/20/2010,14.85,19.51,13.27,69318.44,9681.28
4/22/2010,14.67,19.33,13.28,69386.41,9662.05
4/23/2010,14.75,19.36,13.19,69509.49,9681.9
4/26/2010,14.77,19.11,13.01,68871.94,9577.23
4/27/2010,14.11,18.47,12.8,66511.1,9248.95
4/28/2010,14.28,18.94,13.03,66655.71,9275.22
4/29/2010,14.53,19.28,13.29,67978.05,9466.84
4/30/2010,14.63,19.23,13.25,67529.73,9402.58
5/3/2010,14.45,19.28,13.18,67119.41,9277.61
5/4/2010,13.99,18.77,12.86,64869.32,8965.8
5/5/2010,14.16,18.71,12.9,64914.17,8984.67
5/6/2010,13.8,18.49,12.91,63414.22,8836.35
5/7/2010,13.84,18.44,12.79,62870.88,8782.58
5/10/2010,14.34,19.23,13.19,65452.68,9104.13
5/11/2010,14.24,18.96,13.06,64424.89,8968.85
5/12/2010,14.28,18.93,13.2,65223.63,9045.94
5/13/2010,13.94,18.65,13,64788.22,8986.85
5/14/2010,13.79,18.34,12.83,63412.47,8830.84
5/17/2010,13.78,18.32,12.89,62866.26,8775.13
5/18/2010,13.69,17.85,12.58,60841.08,8522.73
5/19/2010,12.91,16.94,12.21,59689.32,8323.8
5/20/2010,12.59,16.76,12.02,58192.08,8095.17
5/21/2010,13.01,17.09,12.58,60259.33,8372.86
5/24/2010,13.06,16.8,12.45,59915.14,8313.43
5/25/2010,12.66,16.38,11.94,59184.08,8208.49
5/26/2010,12.91,16.93,11.92,60190.36,8330.94
5/27/2010,13.19,17.24,12.33,62091.77,8597.24
5/28/2010,13.29,17.14,12.29,61946.99,8585.97
5/31/2010,13.54,17.7,12.66,63046.51,8795.55
6/1/2010,13.43,17.35,12.4,61840.99,8609.27
6/2/2010,13.5,17.84,12.63,62942.91,8761.07
6/4/2010,13.31,17.48,12.5,61675.75,8600.85
6/7/2010,12.97,16.95,12.25,61182.92,8511.45
6/8/2010,13.26,17.26,12.31,61793.64,8598.05
6/9/2010,13.06,17.1,12.16,61478.61,8563.33
6/10/2010,13.29,17.56,12.44,63048.8,8754.56
6/11/2010,13.54,17.82,12.57,63605.38,8814.26
6/14/2010,13.44,17.53,12.42,63532.85,8761.68
6/15/2010,13.68,17.96,12.67,64442.27,8880.71
6/16/2010,13.77,18.02,12.8,64750.71,8938.13
6/17/2010,13.64,17.93,12.65,64540.91,8887.47
6/18/2010,13.6,18.02,12.85,64437.58,8872
6/21/2010,13.65,18.09,12.92,64829.03,8946.71
6/22/2010,13.65,18.02,12.8,64810.62,8902.92
6/23/2010,13.53,18.1,12.84,65160.33,8926.21
6/24/2010,13.3,17.53,12.46,63936.7,8723.61
6/25/2010,13.5,17.66,12.6,64823.83,8838.69
6/28/2010,13.55,17.61,12.47,64225.22,8741.48
6/29/2010,12.96,16.89,11.97,61977.91,8440.13
6/30/2010,12.72,16.59,11.78,60935.9,8293.4
7/1/2010,13.31,17.35,12.31,61236.2,8363.05
7/2/2010,13.31,17.52,12.42,61429.79,8390.19
7/5/2010,13.04,17.09,12.23,60865.27,8293.42
7/6/2010,13.36,17.5,12.62,62064.75,8468.01
7/7/2010,13.95,18.53,13.22,63283.8,8668.91
7/8/2010,14.2,18.94,13.51,63476.32,8721.05
7/12/2010,14.28,19.01,13.4,62960.1,8652.2
7/13/2010,14.3,19.07,13.57,63685.56,8724.35
7/14/2010,14.35,18.93,13.54,63479.46,8700.06
7/15/2010,14.22,18.89,13.54,63489.37,8680.3
7/16/2010,13.85,18.42,13.3,62339.27,8525.95
7/19/2010,14.04,18.84,13.6,63297.04,8663.17
7/20/2010,14.2,19,13.81,64462.5,8862.13
7/21/2010,14.23,18.94,13.7,64476.84,8852.36
7/22/2010,14.64,19.45,14.1,65748.1,9026.54
7/23/2010,14.69,19.66,14.21,66322.99,9089.81
7/26/2010,14.69,19.7,14.17,66443.26,9098.15
7/27/2010,14.75,19.66,14.21,66674.44,9103.8
7/28/2010,14.89,20.12,14.85,66808.25,9178.53
7/29/2010,14.93,20.13,14.85,66953.83,9182.01
7/30/2010,14.94,20.21,14.88,67515.4,9252.5
8/2/2010,14.97,20.28,14.97,68517.46,9402.4
8/3/2010,14.64,19.66,14.72,67997.36,9346.1
8/4/2010,14.33,19.33,14.62,68272,9357.83
8/5/2010,14.43,19.36,14.65,68411.72,9380.92
8/6/2010,14.58,19.59,14.68,68094.76,9353.2
8/9/2010,14.6,19.66,14.77,67862.28,9335.78
8/10/2010,14.61,19.57,14.57,67223.23,9246.15
8/11/2010,14.33,19.26,14.28,65790.29,9027.99
8/12/2010,14.45,19.35,14.31,65966.17,9062.34
8/13/2010,14.48,19.38,14.27,66264.43,9082.16
8/16/2010,14.43,19.48,14.44,66701.89,9140.8
8/17/2010,14.54,19.6,14.52,67583.77,9252.01
8/18/2010,14.52,19.56,14.68,67638.38,9232.02
8/19/2010,14.37,19.33,14.42,66887.13,9105.22
8/20/2010,14.38,19.29,14.38,66677.16,9076.16
8/23/2010,14.37,19.15,14.38,65981.86,8978.37
8/24/2010,14.12,18.82,14.05,65156.36,8841.65
8/25/2010,14.02,18.81,13.85,64803.43,8795.62
8/26/2010,13.72,18.35,13.64,63867.48,8664.38
8/27/2010,14.22,19.12,14.01,65585.14,8912.94
8/30/2010,14,18.89,13.68,64260.79,8728.24
8/31/2010,14.57,19.44,14.06,65145.45,8883.22
9/1/2010,14.72,19.7,14.56,67072.53,9157.81
9/2/2010,14.66,19.49,14.23,66808.08,9102.8
9/3/2010,14.7,19.46,14.1,66678.62,9124.59
9/6/2010,14.66,19.28,14.02,66747.3,9125.49
9/8/2010,14.67,19.26,14.19,66407.28,9055.64
9/9/2010,14.55,19.16,14.3,66624.1,9050.85
9/10/2010,14.61,19.12,14.24,66806.79,9051.68
9/13/2010,14.94,19.8,14.82,68030.58,9251.76
9/14/2010,15.03,20.08,14.89,67691.85,9182.5
9/15/2010,15.08,20.2,14.99,68106.85,9227.92
9/16/2010,15.1,20,14.87,67662.99,9175.67
9/17/2010,14.93,19.9,14.71,67089.12,9103.52
9/20/2010,15.1,20.05,14.96,68190.46,9256.54
9/21/2010,14.84,19.74,14.81,67719.13,9169.04
9/22/2010,14.93,19.87,14.91,68325.18,9234.22
9/23/2010,14.98,20.03,15.1,68794.32,9311.76
9/24/2010,14.93,19.87,14.91,68196.48,9253.9
9/27/2010,14.93,19.9,15.08,68815.97,9352.32
9/28/2010,14.99,20.08,15.09,69227.63,9409.77
9/29/2010,15.15,20.44,15.51,69228.24,9496.86
9/30/2010,15.35,20.81,15.66,69429.78,9520.77
10/1/2010,15.6,20.98,15.84,70229.35,9618.2
10/4/2010,15.68,21.01,15.77,70384.92,9636.18
10/5/2010,15.98,21.53,16.16,71283.11,9739.55
10/6/2010,15.93,21.34,16.1,70541.37,9616.1
10/7/2010,15.63,21.39,16.09,69918.4,9536.3
10/8/2010,16.18,21.85,16.45,70808.8,9673.92
10/11/2010,16.18,21.69,16.4,70946.49,9672.49
10/13/2010,16.35,21.94,16.74,71674.9,9759.06
10/14/2010,16.23,21.78,16.69,71692.29,9777.82
10/15/2010,16.29,22,16.54,71830.18,9787.87
10/18/2010,16.38,22.12,16.61,71735.53,9806.3
10/19/2010,16.2,21.67,16.31,69863.58,9559.04
10/20/2010,16.25,21.88,16.6,70404.68,9628.53
10/21/2010,16.03,21.61,16.31,69652.1,9492.11
10/22/2010,16.13,21.8,16.51,69529.73,9492.87
10/25/2010,16.2,21.86,16.72,69580.28,9546.87
10/26/2010,16.18,21.81,17.05,70740.39,9710.92
10/27/2010,15.91,21.37,16.28,70568.94,9655.3
10/28/2010,15.81,21.16,16.09,70320.13,9610.71
10/29/2010,15.81,21.34,16.19,70673.3,9643.46
11/1/2010,16.11,21.75,16.63,71560.93,9787.47
11/3/2010,16.24,21.69,16.85,71904.77,9839.32
11/4/2010,16.41,22.26,17.03,72995.69,10023.46
11/5/2010,16.48,22.37,17.06,72606.58,9983.99
11/8/2010,16.5,22.39,17.14,72657.37,10019.4
11/9/2010,16.19,21.79,16.64,71679.47,9870.43
11/10/2010,16.51,22.05,16.87,71638.38,9886.34
11/11/2010,16.18,21.61,16.45,71195.16,9791.69
11/12/2010,16.18,21.61,16.39,70367.15,9669.74
11/16/2010,15.95,21.17,16.21,69192.41,9510.7
11/17/2010,15.87,21.14,16.07,69708.63,9545.9
11/18/2010,15.98,21.36,16.16,70781.4,9699.77
11/19/2010,16.17,21.57,16.31,70897.9,9722.41
11/22/2010,16.06,21.24,15.97,69632.5,9565.1
11/23/2010,15.58,20.68,15.68,67952.55,9352.03
11/24/2010,15.79,20.86,16.01,69629.36,9555.52
11/25/2010,15.76,20.82,15.96,69361.63,9501.59
11/26/2010,15.46,20.63,15.83,68226.1,9374.17
11/29/2010,15.29,20.37,15.78,67908.18,9348.78
11/30/2010,15.44,20.19,15.51,67705.4,9287.99
12/1/2010,15.49,20.59,15.86,69345.85,9514.36
12/2/2010,15.54,20.66,16.02,69527.07,9553.83
12/3/2010,15.32,20.34,15.7,69766.09,9570.64
12/6/2010,15.15,20.16,15.42,69551.81,9545.12
12/7/2010,15.2,20.23,15.48,69337.64,9494.66
12/8/2010,15.34,20.03,15.44,68174.92,9364.91
12/9/2010,14.99,19.76,15.29,67879.46,9354.12
12/10/2010,15.02,19.76,15.24,68341.83,9409.42
12/13/2010,15.09,19.81,15.42,69126.32,9522.65
12/14/2010,15.17,19.9,15.48,68742.97,9491.72
12/15/2010,15.14,19.79,15.31,67870.14,9383.1
12/16/2010,14.9,19.63,15.08,67306.39,9329.15
12/17/2010,14.95,19.81,15.13,67981.22,9425.95
12/20/2010,14.85,19.38,14.95,67263.6,9322.67
12/21/2010,15.08,19.83,15.19,68214.86,9446.83
12/22/2010,15.44,20.29,15.5,68470.76,9506.73
12/23/2010,15.35,20.24,15.44,68485.96,9503.82
12/27/2010,15.12,19.89,15.12,67803.16,9409.62
12/28/2010,15,19.88,15.1,68040.94,9450.88
12/29/2010,15.44,20.32,15.32,68952.42,9568.99
12/30/2010,15.44,20.48,15.4,69304.81,9634.08
1/3/2011,15.68,20.54,15.59,69962.32,9722.14
1/4/2011,15.78,20.7,15.73,70317.79,9777.54
1/5/2011,16.01,21.01,16.02,71091.03,9896.68
1/6/2011,15.81,20.52,15.6,70578.83,9802.58
1/7/2011,15.38,20.01,15.33,70057.2,9695.58
1/10/2011,15.46,20.18,15.36,70127.04,9724.9
1/11/2011,15.68,20.3,15.44,70423.44,9779.59
1/12/2011,15.98,20.83,15.74,71632.9,9957.72
1/13/2011,15.8,20.38,15.55,70721.44,9806.07
1/14/2011,15.9,20.5,15.7,70940.22,9846.5
1/17/2011,15.86,20.21,15.48,70609.07,9810.17
1/18/2011,15.58,19.95,15.49,70919.75,9838.63
1/19/2011,15.36,19.74,15.31,70058.08,9699.45
1/20/2011,15.21,19.25,15.04,69561.53,9608.13
1/21/2011,15.06,19.26,14.91,69133.09,9562.31
1/24/2011,15.26,19.4,15.14,69426.57,9620.8
1/26/2011,15.05,19.12,15.06,68709.22,9546.67
1/27/2011,15.11,19.2,15.12,68050.71,9489.85
1/28/2011,14.9,18.78,14.76,66697.57,9303.84
1/31/2011,14.55,18.42,14.54,66574.88,9283.84
2/1/2011,14.56,18.69,14.55,67847.34,9439.67
2/2/2011,14.47,18.52,14.38,66688.48,9333.24
2/3/2011,14.44,18.32,14.26,66764.84,9339.36
2/4/2011,14.02,17.82,13.79,65269.15,9141.56
2/7/2011,14.11,18,13.93,65362.04,9149.32
2/8/2011,14.5,18.54,14.31,65771.33,9190.8
2/9/2011,14.08,18.1,14.04,64217.52,8965.26
2/10/2011,14.13,18,14.07,64577.83,9007.32
2/11/2011,14.59,18.7,14.59,65755.66,9182.56
2/14/2011,14.66,18.84,14.67,66557.55,9294.88
2/15/2011,14.94,19.17,14.86,66341.39,9318.59
2/16/2011,15.31,19.6,15.27,67576.62,9482.17
2/17/2011,15.72,19.78,15.28,67684.99,9496.17
2/18/2011,15.62,19.7,15.2,68066.82,9525.48
2/21/2011,15.31,19.39,15,67258.66,9420.01
2/22/2011,15.06,18.97,14.62,66439.83,9317.7
2/23/2011,15.06,19.06,14.68,66910.48,9430.64
2/24/2011,15.06,18.88,14.76,66948.99,9391.63
2/25/2011,15.01,18.8,14.82,66902.53,9407.28
2/28/2011,15.17,19.16,15.15,67383.22,9482.61
3/1/2011,14.92,18.75,14.92,66242.63,9342.06
3/2/2011,14.99,18.82,14.91,67281.51,9488.87
3/3/2011,15.24,19.28,15.17,68145.53,9578.86
3/4/2011,15.26,19.34,15.21,68012.1,9569.99
3/9/2011,15.06,18.95,14.87,67263.75,9412.74
3/10/2011,14.6,18.22,14.32,66040.66,9206.05
3/11/2011,14.95,18.67,14.45,66684.6,9295.64
3/14/2011,14.88,18.76,14.54,67169.25,9350.72
3/15/2011,15.08,18.98,14.68,67005.22,9321.2
3/16/2011,14.9,18.53,14.4,66002.57,9160.09
3/17/2011,14.78,18.44,14.4,66215.93,9221.64
3/18/2011,14.95,18.83,14.59,66879.89,9303.9
3/21/2011,15,18.83,14.72,66689.61,9312.07
3/22/2011,15.41,19.45,15.21,67578.33,9437.28
3/23/2011,15.21,19.25,15,67795.51,9480.99
3/24/2011,15.44,19.27,14.99,67532.97,9442.53
3/25/2011,15.36,19.28,14.98,67765.94,9467.18
3/28/2011,15.51,19.27,14.92,67192.82,9387.27
3/29/2011,15.62,19.14,14.91,67418.76,9423.04
3/30/2011,15.92,19.68,15.37,67997.06,9511.2
3/31/2011,16.32,20.36,15.8,68586.7,9618.8
4/1/2011,16.38,20.33,15.87,69268.29,9693.93
4/4/2011,16.36,20.15,15.73,69703.8,9716.85
4/5/2011,16.31,20.16,15.66,69837.52,9715.71
4/6/2011,16.33,20.09,15.6,69036.91,9623.64
4/7/2011,16.53,20.13,15.71,69176.12,9609.62
4/8/2011,16.2,19.71,15.38,68718.01,9530.45
4/11/2011,16.28,19.56,15.28,68164.36,9452.38
4/12/2011,16.1,19.46,15.09,66896.23,9275
4/13/2011,16.03,19.47,15.13,66486.49,9204.51
4/14/2011,15.66,19.28,15,66278.89,9178.87
4/15/2011,15.82,19.36,14.93,66684.21,9239.91
4/18/2011,15.6,19.2,14.9,65415.49,9081.59
4/19/2011,15.83,19.5,15,66158.09,9179.85
4/20/2011,16.16,19.84,15.27,67058.02,9324.87
4/25/2011,16.15,19.77,15.25,66972.37,9325.42
4/26/2011,16.27,19.98,15.34,67144.26,9357.5
4/27/2011,16.13,19.71,15.09,66264.47,9250.97
4/28/2011,15.92,19.17,14.73,65673.21,9151.66
4/29/2011,16.03,19.42,14.89,66132.86,9223.25
5/2/2011,15.93,19.14,14.76,65462.75,9144.78
5/3/2011,15.32,18.48,14.32,64318.18,8978.5
5/4/2011,15.42,18.51,14.31,63615.5,8904.13
5/5/2011,15.61,18.72,14.4,63407.01,8887.84
5/6/2011,15.83,19.16,14.7,64417.34,8986.01
5/9/2011,15.92,19.22,14.76,64621.97,9025.16
5/10/2011,16.14,19.57,14.99,64876.88,9054.03
5/11/2011,15.76,19.28,14.92,63775.82,8896.32
5/12/2011,15.81,19.18,14.96,64003.16,8904.37
5/13/2011,15.45,18.7,14.58,63235.3,8773.76
5/16/2011,15.25,18.52,14.45,62829.68,8750.16
5/17/2011,15.14,18.58,14.53,63673.34,8851.98
5/18/2011,14.97,18.17,14.15,62840.61,8738.95
5/19/2011,15.01,18.14,14.15,62367.36,8695.16
5/20/2011,14.88,18.09,14.15,62596.52,8730.47
5/23/2011,15.01,18.01,14.17,62345.18,8692.43
5/24/2011,15.2,18.39,14.44,63336.75,8808.12
5/25/2011,15.27,18.2,14.31,63388.44,8803.61
5/26/2011,15.54,18.78,14.73,64098.57,8925.59
5/27/2011,15.52,18.69,14.72,64294.96,8948.06
5/30/2011,15.43,18.61,14.63,63953.93,8892.48
5/31/2011,15.43,18.77,14.71,64620.08,8945.91
6/1/2011,15.13,18.55,14.47,63411.48,8822.93
6/2/2011,15.28,18.73,14.56,64218.08,8886.02
6/3/2011,15.46,18.78,14.63,64340.5,8888.25
6/6/2011,15.15,18.34,14.4,63067.73,8733.4
6/7/2011,15.33,18.62,14.68,63217.85,8757.45
6/8/2011,15.21,18.53,14.65,63032.97,8748.19
6/9/2011,15.36,18.38,14.54,63468.82,8792.91
6/10/2011,15.35,18.28,14.34,62697.16,8710.18
6/13/2011,15.14,18.23,14.35,62022.92,8616.21
6/14/2011,15.37,18.47,14.48,62204.83,8675.42
6/15/2011,15.65,18.65,14.58,61603.74,8620.91
6/16/2011,15.68,18.53,14.42,60880.62,8547.28
6/17/2011,15.19,18.33,14.37,61059.98,8541.3
6/20/2011,15.23,18.44,14.42,61168.24,8569.24
6/21/2011,15.31,18.3,14.43,61423.61,8603.96
6/22/2011,15.25,18.44,14.54,61194.09,8600.8
6/24/2011,15.33,18.33,14.44,61016.72,8562.47
6/27/2011,15.25,18.34,14.51,61216.98,8586.27
6/28/2011,15.68,18.88,14.93,62303.37,8742.2
6/29/2011,15.63,19.06,15.05,62333.97,8762.63
6/30/2011,15.69,19.09,15.12,62403.64,8804.21
7/1/2011,15.67,19.11,15.17,63394.34,8930.99
7/4/2011,15.65,19.28,15.39,63891.31,8989.13
7/5/2011,15.64,19.26,15.34,63038.81,8894.6
7/6/2011,15.48,18.97,15.15,62565.46,8829.43
7/7/2011,15.41,18.57,14.94,62207.33,8782.48
7/8/2011,15.13,18.18,14.69,61513.24,8677.88
7/11/2011,14.76,17.51,14.25,60223.63,8508.99
7/12/2011,14.42,17.05,13.94,59704.75,8436.35
7/13/2011,14.47,17.16,14.29,60669.89,8564.59
7/14/2011,13.92,16.66,13.95,59679.35,8428.27
7/15/2011,13.96,16.6,13.72,59478.01,8395.31
7/18/2011,13.86,16.45,13.41,58837.61,8321.37
7/19/2011,14.21,16.85,13.6,59082.13,8361.67
7/20/2011,14.16,16.97,13.77,59119.71,8356.68
7/21/2011,14.47,17.2,14.1,60262.95,8491.64
7/22/2011,14.55,17.2,14.13,60270.47,8494.53
7/25/2011,14.16,16.85,13.95,59970.54,8469.33
7/26/2011,14.08,16.55,13.93,59339.9,8417.5
7/27/2011,13.73,16.22,13.76,58288.46,8299.59
7/28/2011,13.99,16.27,14.01,58708.25,8350.27
7/29/2011,14.1,16.47,14.08,58823.45,8350.55
8/1/2011,13.89,16.46,14.21,58535.74,8337.34
8/2/2011,13.04,15.5,13.75,57310.78,8142.31
8/3/2011,12.93,15.17,13.53,56017.22,7968.71
8/4/2011,12.42,14.7,13.04,52811.36,7544.04
8/5/2011,12.64,14.83,13.23,52949.22,7536.1
8/8/2011,11.12,13.39,12.06,48668.29,6922.17
8/9/2011,12.03,14.31,12.73,51150.9,7253.66
8/10/2011,11.76,13.98,12.54,51395.29,7278.02
8/11/2011,12.13,14.44,12.89,53343.11,7529.47
8/12/2011,12.5,14.71,12.91,53473.35,7566.35
8/15/2011,12.6,15.04,13.11,54651.83,7739.02
8/16/2011,12.66,14.83,13.12,54323.61,7703.14
8/17/2011,12.96,15.27,13.37,55073.02,7808.2
8/18/2011,12.27,14.65,12.84,53134.1,7538.04
8/19/2011,12.13,14.11,12.53,52447.63,7414.85
8/22/2011,11.86,13.92,12.52,52440.23,7388.79
8/23/2011,12.12,14.03,12.7,53786.63,7563.09
8/24/2011,11.96,13.95,12.8,53795.7,7577.29
8/25/2011,12.01,14.08,12.7,52953.3,7493.71
8/26/2011,12.37,14.43,12.68,53350.79,7548.68
8/29/2011,12.43,14.64,12.96,54860.73,7744.11
8/30/2011,12.84,14.93,13.08,55385.03,7806.2
8/31/2011,13.14,15.27,13.44,56495.12,7964.11
9/1/2011,13.98,16.31,14.43,58118.2,8182
9/2/2011,13.53,15.88,13.9,56531.62,7979.12
9/5/2011,13.05,15.25,13.42,54998.41,7776.91
9/6/2011,13.36,15.52,13.93,56607.3,7967.64
9/8/2011,13.52,15.71,14.12,57623.63,8097.27
9/9/2011,13.26,15.25,13.7,55778.39,7877.72
9/12/2011,12.81,14.98,13.47,55685.47,7867.87
9/13/2011,12.69,14.84,13.43,55543.97,7851.77
9/14/2011,12.83,14.98,13.57,56286.04,7950.8
9/15/2011,13.09,15.23,13.74,56381.46,7984.06
9/16/2011,13.44,15.52,13.95,57210.11,8077.24
9/19/2011,13.16,15.39,13.88,57102.78,8096.29
9/20/2011,13.21,15.34,13.84,56378.63,8047.65
9/21/2011,13.31,15.3,13.82,55981.9,7996.93
9/22/2011,12.64,14.7,13.26,53280.28,7631.21
9/23/2011,12.57,14.53,12.83,53230.36,7579.77
9/26/2011,12.8,14.85,13.06,53747.52,7658.79
9/27/2011,13.36,15.46,13.3,53920.36,7702.92
9/28/2011,13.17,15.41,13.32,53270.36,7646.81
9/29/2011,13.31,15.52,13.46,53384.67,7665.94
9/30/2011,13.15,15.39,13.24,52324.42,7558.42
10/3/2011,12.93,15.19,12.9,50791.53,7364.46
10/4/2011,12.88,15.01,13.06,50686.34,7334.89
10/5/2011,12.87,15.26,13.07,51013.85,7369.29
10/6/2011,13.21,15.55,13.19,52290.37,7526.07
10/7/2011,13.01,15.36,12.86,51243.62,7373.67
10/10/2011,13.62,15.96,13.39,53273.11,7633.52
10/11/2011,13.87,16.27,13.52,53838.47,7702.85
10/13/2011,13.93,16.45,13.84,54601.07,7808.2
10/14/2011,14.18,16.64,13.81,55030.45,7861.77
10/17/2011,14.02,16.58,13.77,53911.33,7738.08
10/18/2011,14.05,16.64,13.99,55031.93,7848.42
10/19/2011,14.23,16.96,13.96,54966.13,7824.59
10/20/2011,14.16,16.74,13.96,54009.98,7706.56
10/21/2011,14.42,17.07,14.26,55255.23,7864.03
10/24/2011,14.66,17.45,14.6,56891.97,8086.51
10/25/2011,14.35,16.97,14.46,56285.99,8010.66
10/26/2011,14.56,17.27,14.58,57143.79,8121.73
10/27/2011,14.81,17.8,15.03,59270.13,8362.61
10/28/2011,14.71,17.54,14.99,59513.13,8406.33
10/31/2011,14.48,17.34,14.84,58338.39,8288.59
11/1/2011,14.19,17.03,14.7,57322.75,8179.29
11/3/2011,14.46,17.23,14.8,58196.3,8330.85
11/4/2011,14.5,17.29,14.76,58669.92,8388.29
11/7/2011,14.46,17.28,14.83,59198.77,8467.56
11/8/2011,14.38,17.25,14.92,59026.13,8436.52
11/9/2011,14.26,16.82,14.68,57549.74,8248.42
